source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code,neighborhood
987,Miu Eixample,Mediterranean,http://www.tavernamiu.com/,+34 931932300,https://www.google.com/maps/search/?api=1&query=Miu+Eixample+C%2F+de+Val%C3%A8ncia%2C+249+Barcelona,"C/ de València, 249",08007,Eixample
988,Pizzeria da Nanni,Italian,,,https://www.google.com/maps/search/?api=1&query=Pizzeria+da+Nanni+C%2F+dels+Assaonadors%2C+20+Barcelona,"C/ dels Assaonadors, 20",08003,El Born
989,Quick Greek BCN,Greek,,,https://www.google.com/maps/search/?api=1&query=Quick+Greek+BCN+C%2F+dels+Carders%2C+10+Barcelona,"C/ dels Carders, 10",08003,El Born
990,The Pans Club,Café,,,https://www.google.com/maps/search/?api=1&query=The+Pans+Club+C%2F+dels+Flassaders%2C+25+Barcelona,"C/ dels Flassaders, 25",08003,El Born
991,Fundació Miró Restaurant,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Fundaci%C3%B3+Mir%C3%B3+Restaurant+Parc+de+Montju%C3%AFc+Barcelona,Parc de Montjuïc,08038,Poble Sec
992,La Font del Gat,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Font+del+Gat+Pg.+de+Santa+Madrona%2C+28+Barcelona,"Pg. de Santa Madrona, 28",08038,Poble Sec
993,Petit Hípica,Catalan,,,https://www.google.com/maps/search/?api=1&query=Petit+H%C3%ADpica+Av.+del+Miramar%2C+50+Barcelona,"Av. del Miramar, 50",08038,Poble Sec
994,Morryssom Sant Antoni,Spanish,,,https://www.google.com/maps/search/?api=1&query=Morryssom+Sant+Antoni+C%2F+de+Manso%2C+30+Barcelona,"C/ de Manso, 30",08015,Sant Antoni
995,La Cuina del Paisé,Catalan,,,https://www.google.com/maps/search/?api=1&query=La+Cuina+del+Pais%C3%A9+C%2F+de+Sants%2C+190+Barcelona,"C/ de Sants, 190",08028,Sants
996,Casa Rincón de Gràcia,Catalan,,,https://www.google.com/maps/search/?api=1&query=Casa+Rinc%C3%B3n+de+Gr%C3%A0cia+C%2F+de+Torrent+de+l+Olla%2C+130+Barcelona,"C/ de Torrent de l Olla, 130",08012,Gràcia
997,Jiribilla Barcelona,Mexican,,,https://www.google.com/maps/search/?api=1&query=Jiribilla+Barcelona+C%2F+de+Sep%C3%BAlveda%2C+150+Barcelona,"C/ de Sepúlveda, 150",08011,Eixample
998,Padoca BCN,Café,,,https://www.google.com/maps/search/?api=1&query=Padoca+BCN+C%2F+de+Pere+IV%2C+120+Barcelona,"C/ de Pere IV, 120",08005,Poblenou
999,Magma Bakery Lab,Vegetarian/Vegan,,,https://www.google.com/maps/search/?api=1&query=Magma+Bakery+Lab+C%2F+de+Pallars%2C+180+Barcelona,"C/ de Pallars, 180",08018,Poblenou
1000,Mammamia Poblenou,Italian,,,https://www.google.com/maps/search/?api=1&query=Mammamia+Poblenou+C%2F+de+Mari%C3%A0+Aguil%C3%B3%2C+90+Barcelona,"C/ de Marià Aguiló, 90",08005,Poblenou
1001,La Picantería Escribà,Fusion,,,https://www.google.com/maps/search/?api=1&query=La+Picanter%C3%ADa+Escrib%C3%A0+C%2F+de+Pujades%2C+200+Barcelona,"C/ de Pujades, 200",08005,Poblenou
1002,Mineral Barcelona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Mineral+Barcelona+C%2F+del+Ninot%2C+15+Barcelona,"C/ del Ninot, 15",08036,Eixample
1003,Gloria Osteria,Italian,,,https://www.google.com/maps/search/?api=1&query=Gloria+Osteria+C%2F+de+Casp%2C+70+Barcelona,"C/ de Casp, 70",08010,Eixample
1004,Macambo,Peruvian,,,https://www.google.com/maps/search/?api=1&query=Macambo+C%2F+de+Ganduxer%2C+40+Barcelona,"C/ de Ganduxer, 40",08021,Sarrià-Sant Gervasi
1005,Emii Experience,Italian,,,https://www.google.com/maps/search/?api=1&query=Emii+Experience+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08017,Sarrià-Sant Gervasi
1006,Boka House,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Boka+House+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08017,Sarrià-Sant Gervasi
1007,Jazminos,Middle Eastern,,,https://www.google.com/maps/search/?api=1&query=Jazminos+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08006,Sarrià-Sant Gervasi
1008,Avenir Restaurant,Catalan,,,https://www.google.com/maps/search/?api=1&query=Avenir+Restaurant+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034,Sarrià-Sant Gervasi
1009,Feroz Barcelona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Feroz+Barcelona+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034,Sarrià-Sant Gervasi
1010,Volta Borneta,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Volta+Borneta+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003,El Born
1011,ERRE Urrechu,Basque,,,https://www.google.com/maps/search/?api=1&query=ERRE+Urrechu+Les+Corts%2C+Barcelona+Barcelona,"Les Corts, Barcelona",08028,Les Corts
1012,Can Bo Hotel,Spanish,,,https://www.google.com/maps/search/?api=1&query=Can+Bo+Hotel+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08036,Eixample
1013,Changui BCN,Fusion,,,https://www.google.com/maps/search/?api=1&query=Changui+BCN+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08029,Eixample
1014,Zhonghua Noodles,Chinese,,,https://www.google.com/maps/search/?api=1&query=Zhonghua+Noodles+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08007,Eixample
1015,Hokkaido Ramen BCN,Japanese,,,https://www.google.com/maps/search/?api=1&query=Hokkaido+Ramen+BCN+Sagrada+Fam%C3%ADlia%2C+Barcelona+Barcelona,"Sagrada Família, Barcelona",08025,Sagrada Família
1016,Arko Restaurant,Japanese,,,https://www.google.com/maps/search/?api=1&query=Arko+Restaurant+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08029,Eixample
1017,Annaré Pizzeria,Italian,,,https://www.google.com/maps/search/?api=1&query=Annar%C3%A9+Pizzeria+Poble+Sec%2C+Barcelona+Barcelona,"Poble Sec, Barcelona",08004,Poble Sec
1018,Gurí Barcelona,Fusion,,,https://www.google.com/maps/search/?api=1&query=Gur%C3%AD+Barcelona+Sant+Antoni%2C+Barcelona+Barcelona,"Sant Antoni, Barcelona",08015,Sant Antoni
1019,Pepa Bar a Vins,Spanish,,,https://www.google.com/maps/search/?api=1&query=Pepa+Bar+a+Vins+C%2F+d+Aribau%2C+150+Barcelona,"C/ d Aribau, 150",08036,Eixample
1020,La Moderna Wine Bar,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Moderna+Wine+Bar+C%2F+d+Enric+Granados%2C+100+Barcelona,"C/ d Enric Granados, 100",08008,Eixample
1021,Cellarer,Spanish,,,https://www.google.com/maps/search/?api=1&query=Cellarer+C%2F+de+Mallorca%2C+280+Barcelona,"C/ de Mallorca, 280",08037,Eixample
1022,Amovino,Spanish,,,https://www.google.com/maps/search/?api=1&query=Amovino+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08011,Eixample
1023,Sin Mala Uva,Spanish,,,https://www.google.com/maps/search/?api=1&query=Sin+Mala+Uva+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08009,Eixample
1024,Tangana Gràcia,Spanish,,,https://www.google.com/maps/search/?api=1&query=Tangana+Gr%C3%A0cia+Gr%C3%A0cia%2C+Barcelona+Barcelona,"Gràcia, Barcelona",08024,Gràcia
1025,Bar Canyí,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Cany%C3%AD+Sant+Antoni%2C+Barcelona+Barcelona,"Sant Antoni, Barcelona",08015,Sant Antoni
1026,Mordisco,Mediterranean,https://grupotragaluz.com/en/restaurante/mordisco-2/,+34 934879656,https://www.google.com/maps/search/?api=1&query=Mordisco+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08015,Eixample
1027,Tapería Princesa,Spanish,,,https://www.google.com/maps/search/?api=1&query=Taper%C3%ADa+Princesa+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003,El Born
1028,Surf House Barcelona,Café,,,https://www.google.com/maps/search/?api=1&query=Surf+House+Barcelona+Barceloneta%2C+Barcelona+Barcelona,"Barceloneta, Barcelona",08003,Barceloneta
1029,El Guindilla,Spanish,,,https://www.google.com/maps/search/?api=1&query=El+Guindilla+El+Raval%2C+Barcelona+Barcelona,"El Raval, Barcelona",08001,El Raval
1030,La Vermutería del Raval,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Vermuter%C3%ADa+del+Raval+El+Raval%2C+Barcelona+Barcelona,"El Raval, Barcelona",08001,El Raval
1031,Can Fisher,Seafood,,,https://www.google.com/maps/search/?api=1&query=Can+Fisher+Barceloneta%2C+Barcelona+Barcelona,"Barceloneta, Barcelona",08003,Barceloneta
1032,Tramendu,Catalan,,,https://www.google.com/maps/search/?api=1&query=Tramendu+Sants%2C+Barcelona+Barcelona,"Sants, Barcelona",08028,Sants
1033,Bar Remei,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Remei+Sants%2C+Barcelona+Barcelona,"Sants, Barcelona",08014,Sants
1034,Casa Axin,Spanish,,,https://www.google.com/maps/search/?api=1&query=Casa+Axin+Sants%2C+Barcelona+Barcelona,"Sants, Barcelona",08028,Sants
1035,Las Palmeras La Marina,Spanish,,,https://www.google.com/maps/search/?api=1&query=Las+Palmeras+La+Marina+Sants%2C+Barcelona+Barcelona,"Sants, Barcelona",08014,Sants
1036,Tiberi Bar,Spanish,,,https://www.google.com/maps/search/?api=1&query=Tiberi+Bar+Sants%2C+Barcelona+Barcelona,"Sants, Barcelona",08028,Sants
1037,Buenavista Winery Sants,Spanish,,,https://www.google.com/maps/search/?api=1&query=Buenavista+Winery+Sants+Sants%2C+Barcelona+Barcelona,"Sants, Barcelona",08014,Sants
1038,L'Àvia Les Corts,Catalan,,,https://www.google.com/maps/search/?api=1&query=L%27%C3%80via+Les+Corts+Les+Corts%2C+Barcelona+Barcelona,"Les Corts, Barcelona",08028,Les Corts
1039,Punta Anguila,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Punta+Anguila+Les+Corts%2C+Barcelona+Barcelona,"Les Corts, Barcelona",08034,Les Corts
1040,Ca Terry,Gastropub,,,https://www.google.com/maps/search/?api=1&query=Ca+Terry+Les+Corts%2C+Barcelona+Barcelona,"Les Corts, Barcelona",08028,Les Corts
1041,La Cantonada de la Riera,Spanish,https://lacantonadadelariera.com/,,https://www.google.com/maps/search/?api=1&query=La+Cantonada+de+la+Riera+Les+Corts%2C+Barcelona+Barcelona,"Les Corts, Barcelona",08028,Les Corts
1042,Bar Manila Pedralbes,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Manila+Pedralbes+Les+Corts%2C+Barcelona+Barcelona,"Les Corts, Barcelona",08028,Les Corts
1043,La Botigueta Horta,Catalan,,,https://www.google.com/maps/search/?api=1&query=La+Botigueta+Horta+Horta-Guinard%C3%B3%2C+Barcelona+Barcelona,"Horta-Guinardó, Barcelona",08024,Horta-Guinardó
1044,Versalles 1928,Catalan,,,https://www.google.com/maps/search/?api=1&query=Versalles+1928+Sant+Andreu%2C+Barcelona+Barcelona,"Sant Andreu, Barcelona",08030,Sant Andreu
1045,Txapeldun Egarri,Basque,,,https://www.google.com/maps/search/?api=1&query=Txapeldun+Egarri+Nou+Barris%2C+Barcelona+Barcelona,"Nou Barris, Barcelona",08016,Nou Barris
1046,Bardeni-Caldeni,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bardeni-Caldeni+Clot%2C+Barcelona+Barcelona,"Clot, Barcelona",08027,Clot
1047,Prodigi Restaurant,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Prodigi+Restaurant+Clot%2C+Barcelona+Barcelona,"Clot, Barcelona",08027,Clot
1048,Diegos Bar Restaurant,Spanish,,,https://www.google.com/maps/search/?api=1&query=Diegos+Bar+Restaurant+Clot%2C+Barcelona+Barcelona,"Clot, Barcelona",08026,Clot
1049,Restaurant Sant Martí,Mediterranean,https://santmarti-restaurant.es/,,https://www.google.com/maps/search/?api=1&query=Restaurant+Sant+Mart%C3%AD+Sant+Mart%C3%AD%2C+Barcelona+Barcelona,"Sant Martí, Barcelona",08005,Sant Martí
1050,Aürt Barcelona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=A%C3%BCrt+Barcelona+Sant+Mart%C3%AD%2C+Barcelona+Barcelona,"Sant Martí, Barcelona",08005,Sant Martí
1051,Enoteca Paco Pérez,Seafood,,,https://www.google.com/maps/search/?api=1&query=Enoteca+Paco+P%C3%A9rez+Sant+Mart%C3%AD%2C+Barcelona+Barcelona,"Sant Martí, Barcelona",08020,Sant Martí
1052,Muysca Barcelona,Colombian,,,https://www.google.com/maps/search/?api=1&query=Muysca+Barcelona+Sant+Mart%C3%AD%2C+Barcelona+Barcelona,"Sant Martí, Barcelona",08005,Sant Martí
1053,Locanda del Vulture,Italian,,,https://www.google.com/maps/search/?api=1&query=Locanda+del+Vulture+Sant+Mart%C3%AD%2C+Barcelona+Barcelona,"Sant Martí, Barcelona",08019,Sant Martí
1054,Ultramarinos Marin,Spanish,,,https://www.google.com/maps/search/?api=1&query=Ultramarinos+Marin+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08017,Sarrià-Sant Gervasi
1055,Parfum Cocktail Bar,Spanish,,,https://www.google.com/maps/search/?api=1&query=Parfum+Cocktail+Bar+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034,Sarrià-Sant Gervasi
1056,Som Coffee Bar,Café,,,https://www.google.com/maps/search/?api=1&query=Som+Coffee+Bar+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08017,Sarrià-Sant Gervasi
1057,Lombarda Poblenou,Vegetarian/Vegan,,,https://www.google.com/maps/search/?api=1&query=Lombarda+Poblenou+Poblenou%2C+Barcelona+Barcelona,"Poblenou, Barcelona",08019,Poblenou
1058,Jiribilla BCN,Mexican,,,https://www.google.com/maps/search/?api=1&query=Jiribilla+BCN+Sant+Antoni%2C+Barcelona+Barcelona,"Sant Antoni, Barcelona",08015,Sant Antoni
1059,Aylul,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Aylul+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08010,Eixample
1060,Parda Barcelona,Spanish,,,https://www.google.com/maps/search/?api=1&query=Parda+Barcelona+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08015,Eixample
1061,GueBar,Japanese,,,https://www.google.com/maps/search/?api=1&query=GueBar+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08029,Eixample
1062,Aspero,Italian,,,https://www.google.com/maps/search/?api=1&query=Aspero+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08010,Eixample
1063,Hankook BBQ,Korean,,,https://www.google.com/maps/search/?api=1&query=Hankook+BBQ+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08007,Eixample
1064,Bar Dijous,Catalan,,,https://www.google.com/maps/search/?api=1&query=Bar+Dijous+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08036,Eixample
1065,New Pamb,Catalan,,,https://www.google.com/maps/search/?api=1&query=New+Pamb+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08036,Eixample
1066,L'Actiu,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=L%27Actiu+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08007,Eixample
1067,La Muscleria,Seafood,,,https://www.google.com/maps/search/?api=1&query=La+Muscleria+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08036,Eixample
1068,Bar Copèrnic,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Bar+Cop%C3%A8rnic+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08010,Eixample
1069,El Tastet de l'Artur,Catalan,,,https://www.google.com/maps/search/?api=1&query=El+Tastet+de+l%27Artur+Sagrada+Fam%C3%ADlia%2C+Barcelona+Barcelona,"Sagrada Família, Barcelona",08026,Sagrada Família
1070,Madre Taberna Moderna,Spanish,,,https://www.google.com/maps/search/?api=1&query=Madre+Taberna+Moderna+Sagrada+Fam%C3%ADlia%2C+Barcelona+Barcelona,"Sagrada Família, Barcelona",08013,Sagrada Família
1071,Papanato Sagrada Familia,Argentine,,,https://www.google.com/maps/search/?api=1&query=Papanato+Sagrada+Familia+Sagrada+Fam%C3%ADlia%2C+Barcelona+Barcelona,"Sagrada Família, Barcelona",08013,Sagrada Família
1072,UMO Barcelona,Japanese,,,https://www.google.com/maps/search/?api=1&query=UMO+Barcelona+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034,Sarrià-Sant Gervasi
1073,La Marimandona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Marimandona+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08006,Sarrià-Sant Gervasi
1074,Pino All Day Bar,Café,,,https://www.google.com/maps/search/?api=1&query=Pino+All+Day+Bar+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08006,Sarrià-Sant Gervasi
1075,Fonda Balmes,Catalan,,,https://www.google.com/maps/search/?api=1&query=Fonda+Balmes+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034,Sarrià-Sant Gervasi
1076,La Taverna Gallega de Marcos,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Taverna+Gallega+de+Marcos+Sarri%C3%A0-Sant+Gervasi%2C+Barcelona+Barcelona,"Sarrià-Sant Gervasi, Barcelona",08034,Sarrià-Sant Gervasi
1077,El Disbarat,Catalan,,,https://www.google.com/maps/search/?api=1&query=El+Disbarat+Gr%C3%A0cia%2C+Barcelona+Barcelona,"Gràcia, Barcelona",08025,Gràcia
1078,Siberia Poblenou,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Siberia+Poblenou+Poblenou%2C+Barcelona+Barcelona,"Poblenou, Barcelona",08005,Poblenou
1079,Sra. Dolores,Spanish,,,https://www.google.com/maps/search/?api=1&query=Sra.+Dolores+Sant+Antoni%2C+Barcelona+Barcelona,"Sant Antoni, Barcelona",08011,Sant Antoni
1080,Bar Chiqui Sushi,Fusion,,,https://www.google.com/maps/search/?api=1&query=Bar+Chiqui+Sushi+Sant+Antoni%2C+Barcelona+Barcelona,"Sant Antoni, Barcelona",08011,Sant Antoni
1081,Lora SLS Barcelona,Lebanese,,,https://www.google.com/maps/search/?api=1&query=Lora+SLS+Barcelona+Barri+G%C3%B2tic%2C+Barcelona+Barcelona,"Barri Gòtic, Barcelona",08002,Barri Gòtic
1082,Voro at Veraz,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Voro+at+Veraz+Barri+G%C3%B2tic%2C+Barcelona+Barcelona,"Barri Gòtic, Barcelona",08002,Barri Gòtic
1083,Dagma Barcelona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Dagma+Barcelona+El+Born%2C+Barcelona+Barcelona,"El Born, Barcelona",08003,El Born
1084,Que Bo Raval,Middle Eastern,,,https://www.google.com/maps/search/?api=1&query=Que+Bo+Raval+El+Raval%2C+Barcelona+Barcelona,"El Raval, Barcelona",08001,El Raval
1085,Lora at Camp Nou,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Lora+at+Camp+Nou+Les+Corts%2C+Barcelona+Barcelona,"Les Corts, Barcelona",08028,Les Corts
1086,Falamanki,Lebanese,,,https://www.google.com/maps/search/?api=1&query=Falamanki+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08009,Eixample
1087,Ramen House Barcelona,Japanese,,,https://www.google.com/maps/search/?api=1&query=Ramen+House+Barcelona+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08011,Eixample
1088,Ikenoan,Japanese,,,https://www.google.com/maps/search/?api=1&query=Ikenoan+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08008,Eixample
1089,Just Coffee BCN,Café,,,https://www.google.com/maps/search/?api=1&query=Just+Coffee+BCN+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08010,Eixample
1090,Mooi Matcha,Café,,,https://www.google.com/maps/search/?api=1&query=Mooi+Matcha+Sagrada+Fam%C3%ADlia%2C+Barcelona+Barcelona,"Sagrada Família, Barcelona",08025,Sagrada Família
1091,Mayombe Barcelona,Cuban,,,https://www.google.com/maps/search/?api=1&query=Mayombe+Barcelona+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08009,Eixample
1092,El Tastet de la Rambla,Catalan,,,https://www.google.com/maps/search/?api=1&query=El+Tastet+de+la+Rambla+Barri+G%C3%B2tic%2C+Barcelona+Barcelona,"Barri Gòtic, Barcelona",08002,Barri Gòtic
1093,Flax&Kale,Vegetarian/Vegan,https://flaxandkale.com/,+34 933175664,https://www.google.com/maps/search/?api=1&query=Flax%26Kale+C%2F+dels+Tallers%2C+74b%2C+08001+Barcelona+Barcelona,"C/ dels Tallers, 74b, 08001 Barcelona",08001,El Raval
1094,El Asador de Aranda Tibidabo,Catalan,https://asadordearanda.com/,+34 934170115,https://www.google.com/maps/search/?api=1&query=El+Asador+de+Aranda+Tibidabo+Av.+del+Tibidabo%2C+31%2C+08035+Barcelona+Barcelona,"Av. del Tibidabo, 31, 08035 Barcelona",08006,Sarrià-Sant Gervasi
1095,Ramen Ya Hiro,Japanese,,,https://www.google.com/maps/search/?api=1&query=Ramen+Ya+Hiro+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08009,Eixample
1096,Gelato Lab,Italian,,,https://www.google.com/maps/search/?api=1&query=Gelato+Lab+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08009,Eixample
1097,La Bodegueta Provença,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Bodegueta+Proven%C3%A7a+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08011,Eixample
1098,Casa Amàlia,Catalan,,,https://www.google.com/maps/search/?api=1&query=Casa+Am%C3%A0lia+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08036,Eixample
1099,Les Truites,Spanish,,,https://www.google.com/maps/search/?api=1&query=Les+Truites+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08010,Eixample
1100,Da Greco,Italian,,,https://www.google.com/maps/search/?api=1&query=Da+Greco+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08029,Eixample
1101,El Filete Ruso,Spanish,,,https://www.google.com/maps/search/?api=1&query=El+Filete+Ruso+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08010,Eixample
1102,La Plassohla,Catalan,,,https://www.google.com/maps/search/?api=1&query=La+Plassohla+Eixample%2C+Barcelona+Barcelona,"Eixample, Barcelona",08008,Eixample
1103,La Nena Gràcia,Café,,,https://www.google.com/maps/search/?api=1&query=La+Nena+Gr%C3%A0cia+Gr%C3%A0cia%2C+Barcelona+Barcelona,"Gràcia, Barcelona",08012,Gràcia
1104,La Vermutería del Tano,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Vermuter%C3%ADa+del+Tano+Gr%C3%A0cia%2C+Barcelona+Barcelona,"Gràcia, Barcelona",08024,Gràcia
1105,Tunateca Balfegó,Seafood,,,https://www.google.com/maps/search/?api=1&query=Tunateca+Balfeg%C3%B3+Gr%C3%A0cia%2C+Barcelona+Barcelona,"Gràcia, Barcelona",08024,Gràcia
1106,Casa Leopoldo,Catalan,https://casaleopoldo.com/,+34 933127385,https://www.google.com/maps/search/?api=1&query=Casa+Leopoldo+C%2F+de+Sant+Rafael%2C+24+Barcelona,"C/ de Sant Rafael, 24",08001,El Raval
1107,El Pla dels Àngels,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=El+Pla+dels+%C3%80ngels+El+Raval%2C+Barcelona+Barcelona,"El Raval, Barcelona",08001,El Raval
1108,Ca l Isidre,Catalan,,,https://www.google.com/maps/search/?api=1&query=Ca+l+Isidre+El+Raval%2C+Barcelona+Barcelona,"El Raval, Barcelona",08001,El Raval
1109,La Llesca del Born Poblenou,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Llesca+del+Born+Poblenou+Poblenou%2C+Barcelona+Barcelona,"Poblenou, Barcelona",08005,Poblenou
1110,Boo Restaurant,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Boo+Restaurant+Poblenou%2C+Barcelona+Barcelona,"Poblenou, Barcelona",08018,Poblenou
1111,The Green Spot,Vegetarian/Vegan,,,https://www.google.com/maps/search/?api=1&query=The+Green+Spot+Poblenou%2C+Barcelona+Barcelona,"Poblenou, Barcelona",08019,Poblenou
1112,Cal Pep Born,Seafood,https://www.calpep.com/,+34 933107961,https://www.google.com/maps/search/?api=1&query=Cal+Pep+Born+Pla%C3%A7a+de+les+Olles%2C+8+Barcelona,"Plaça de les Olles, 8",08003,El Born
1113,Quimet i Quimet Poble Sec,Spanish,https://www.quimetquimet.com/,+34 934423142,https://www.google.com/maps/search/?api=1&query=Quimet+i+Quimet+Poble+Sec+C%2F+del+Poeta+Cabanyes%2C+25+Barcelona,"C/ del Poeta Cabanyes, 25",08004,Poble Sec
1114,Tickets Successor,Spanish,,,https://www.google.com/maps/search/?api=1&query=Tickets+Successor+Poble+Sec%2C+Barcelona+Barcelona,"Poble Sec, Barcelona",08004,Poble Sec
1115,Casa Pagès Sants,Catalan,,,https://www.google.com/maps/search/?api=1&query=Casa+Pag%C3%A8s+Sants+Sants%2C+Barcelona+Barcelona,"Sants, Barcelona",08028,Sants
1116,Restaurant Nou Barris,Catalan,,,https://www.google.com/maps/search/?api=1&query=Restaurant+Nou+Barris+Nou+Barris%2C+Barcelona+Barcelona,"Nou Barris, Barcelona",08042,Nou Barris
1117,El Cim del Nord,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=El+Cim+del+Nord+Nou+Barris%2C+Barcelona+Barcelona,"Nou Barris, Barcelona",08031,Nou Barris
1118,La Cuina de Sant Andreu,Catalan,,,https://www.google.com/maps/search/?api=1&query=La+Cuina+de+Sant+Andreu+Sant+Andreu%2C+Barcelona+Barcelona,"Sant Andreu, Barcelona",08030,Sant Andreu
1119,El Petit Andreu,Spanish,,,https://www.google.com/maps/search/?api=1&query=El+Petit+Andreu+Sant+Andreu%2C+Barcelona+Barcelona,"Sant Andreu, Barcelona",08030,Sant Andreu
1120,El Racó del Clot,Catalan,,,https://www.google.com/maps/search/?api=1&query=El+Rac%C3%B3+del+Clot+Clot%2C+Barcelona+Barcelona,"Clot, Barcelona",08026,Clot
1121,Casa de Tapes Cañota SF,Spanish,,,https://www.google.com/maps/search/?api=1&query=Casa+de+Tapes+Ca%C3%B1ota+SF+Sagrada+Fam%C3%ADlia%2C+Barcelona+Barcelona,"Sagrada Família, Barcelona",08026,Sagrada Família
1122,Il Forno di Sabatini,Italian,,,https://www.google.com/maps/search/?api=1&query=Il+Forno+di+Sabatini+Sagrada+Fam%C3%ADlia%2C+Barcelona+Barcelona,"Sagrada Família, Barcelona",08013,Sagrada Família
